state,county,tract,czname,par_rank_pooled_pooled_mean,par_rank_black_pooled_mean,kid_black_pooled_blw_p50_n,kid_pooled_pooled_blw_p50_n,poor_share2010,share_black2010,hhinc_mean2000,ln_wage_growth_hs_grad,frac_coll_plus2010,log_kid_black_pooled_blw_p50_n,log_kid_pooled_pooled_blw_p50_n,kfr_pooled_pooled_p25,kfr_pooled_pooled_p25_se,kfr_black_pooled_p25,kfr_black_pooled_p25_se,kfr_white_pooled_p25,kfr_white_pooled_p25_se,kfr_top20_pooled_pooled_p25,kfr_top20_pooled_pooled_p25_se,kfr_top20_black_pooled_p25,kfr_top20_black_pooled_p25_se,kfr_top20_white_pooled_p25,kfr_top20_white_pooled_p25_se,jail_pooled_pooled_p25,jail_pooled_pooled_p25_se,jail_black_pooled_p25,jail_black_pooled_p25_se,jail_white_pooled_p25,jail_white_pooled_p25_se
9,3,494500,Bridgeport,0.65814108,0.44808286,13.215965,210.5209,0.11777778,0.044918835,88797.64,0.16876729,0.24146545,2.581425568470031,5.349584935604693,0.45604254407401545,0.028167458,0.36209075360371146,0.070337996,0.4295931432436068,0.034712728,0.1510712307404073,0.037288494,0.06770903263709664,0.069972135,0.0937625127922131,0.047435105,0.01574377841695325,0.010803539,,,0.020502952594453554,0.024038984
9,3,496100,Bridgeport,0.48600614,0.402226,165.71356,387.51749,0.13726299,0.20215534,66589.945,-0.18166843,0.33519205,5.110260755725163,5.959760983258698,0.4010728081889321,0.020162309,0.34995449328709327,0.033777464,0.4674387688574921,0.047913872,0.1341014649589422,0.024750197,-0.0003227199061779061,0.01648286,0.20006658183514348,0.071302593,0.03853211946287492,0.021464301,0.052692246510310875,0.038381521,0.032629565559732246,0.044584248
9,3,496200,Bridgeport,0.6684556,0.53374881,11.161009,200.73384,0.04661017,0.048780486,87468.28,0.44641045,0.29035062,2.4124263650526094,5.301979851454718,0.47904366208759863,0.032083049,0.39458271446330945,0.10442046,0.49302666091234126,0.039023269,0.1501449949876791,0.045880329,0.190721710164934,0.15169862,0.21814993875623392,0.057847936,0.020449944573715,0.015505954,,,0.004068523788406599,0.0080527728
9,3,496300,Bridgeport,0.66460818,0.41266769,32.2118,227.353,0.038871292,0.05778401,102198.484,-0.15143195,0.57421225,3.472332845047762,5.426503875697485,0.4828566134344469,0.032074582,0.39775454049106906,0.062069375,0.5315112813677041,0.047808759,0.2766425092798835,0.04312516,0.04660306649683299,0.028838621,0.33362855536560576,0.065306693,0.007984877132441063,0.0084614195,,,-0.0005372320820530086,0.0070681819
9,3,496700,Bridgeport,0.5095607,0.47802639,71.163666,407.1405,0.09828393,0.12565972,81741.33,0.04102531,0.4811321,4.26498237917722,6.00915833471694,0.43828755759214455,0.021170864,0.4016737338704689,0.041445415,0.550181383902777,0.046003718,0.15907212454825198,0.029212769,0.06505645720342117,0.040455766,0.2855196644339464,0.06518878,0.018467206713425333,0.013178165,0.03185312197345818,0.015386355,0.02946965906240721,0.042594362
9,3,496800,Bridgeport,0.54240525,0.42067102,84.203529,341.35666,0.03774574,0.1407891,71699.99,-0.39676526,0.4037162,4.433236832484007,5.832927854440032,0.4350126077197436,0.025555233,0.5017742351230575,0.051287178,0.4990774544337171,0.052363027,0.09620131417017413,0.036455724,0.07851681243432002,0.064568371,0.21486100732596164,0.077249736,0.01598851068181371,0.011176782,0.04291555461415285,0.019671684,0.019298401812676266,0.02320979
9,3,496900,Bridgeport,0.63376123,0.47872719,52.887585,391.22702,0.17999336,0.089071386,82029.17,-0.984348,0.526134,3.968168623229957,5.969288005305124,0.4423824990138847,0.02244008,0.3888886217091868,0.047938205,0.47360726658270574,0.033320431,0.22293623759573036,0.032394093,0.06829773455926162,0.052455552,0.23640712385335422,0.049548805,0.00894091076700293,0.0073656542,0.036694338667260636,0.022373334,-0.0003163200478044576,0.0047368109
9,3,497100,Bridgeport,0.69965845,0.53291976,14.190643,181.01834,0.07971428,0.06732187,94788.99,1.3174703,0.53915066,2.6525828037464487,5.198598352099547,0.5374127690278211,0.029882655,0.3950229241952621,0.070186742,0.5294833917842579,0.039497443,0.16710389334129472,0.040760983,0.05992431087581004,0.043907776,0.24905410876597642,0.055975068,0.01198336333914761,0.011767869,0.15701117982003382,0.11989795,-0.0004898600564715338,0.0071622273
9,3,500100,Bridgeport,0.26334593,0.31050429,113.17384,1196.7108,0.49259934,0.17589656,42580.137,0.022247361,0.091603056,4.728925043656064,7.087332072356998,0.36791958396022356,0.012560771,0.35425920379984926,0.029508406,0.3845629455908144,0.050263312,0.05307577035241579,0.0086591076,0.02382635297712795,0.018831838,0.03445578286269628,0.057419907,0.03272553718387548,0.012544805,0.05029786159365197,0.023085,0.032379808523158714,0.025216345
9,3,500200,Bridgeport,0.26154917,0.28287619,119.14973,755.11755,0.4580721,0.2098501,38409.723,-0.18568036,0.13098802,4.780380937490988,6.626873432493998,0.40910865429396603,0.01570005,0.2539559753053558,0.034527723,0.4093811133085868,0.075468004,0.04437041900254067,0.017879101,0.036946100269240834,0.031225136,0.15201232537647963,0.12869968,0.04553616439324719,0.019781169,0.05172544875536042,0.046036538,-0.03943116634877483,0.053679809
9,3,500300,Bridgeport,0.20241679,0.18993841,133.26651,836.46832,0.5081794,0.19120786,43273.39,-0.99511784,0.052256532,4.892350957809705,6.72918864762364,0.3329231466165505,0.015280181,0.27267695266149683,0.02782258,0.35179128429093176,0.065799557,0.06484164251988599,0.017377853,0.017661768724504985,0.013279046,0.10511655703187359,0.10252846,0.051001180662769804,0.02131021,0.08547444021860534,0.06072633,0.047313010428887345,0.076778248
9,3,500400,Bridgeport,0.23868328,0.21079651,125.61452,667.81537,0.43995243,0.29994074,35007.266,-0.50042653,0.05762712,4.833217852447886,6.504011743117709,0.39622118426458586,0.019654151,0.251050323119,0.037723869,,,0.06470423536705398,0.01811707,-0.0031569244238313673,0.01288134,,,0.048546679928616596,0.019597642,0.05831009034125039,0.048339896,,
9,3,500500,Bridgeport,0.31079304,0.26924706,84.488152,178.99574,0.54429734,0.23696682,35790.94,0.5250548,0.2124183,4.436611311514612,5.187362006674876,0.3277532748847276,0.022611933,0.28279840153214936,0.03168473,,,0.0558190569839621,0.025072835,0.03516377059246879,0.043407328,,,0.06528070358806318,0.035227474,0.09641792913406613,0.066036381,,
9,3,500900,Bridgeport,0.20926367,0.23369522,333.84042,792.66791,0.53409094,0.38700566,28962.922,-0.29836592,0.026112186,5.810663094370212,6.675404357126383,0.30730963568873276,0.01520722,0.3089771655507937,0.02048788,,,0.017222534666604256,0.012058271,0.013815068031556244,0.011730675,,,0.06100927365213192,0.024490969,0.0734888393640372,0.047902662,,
9,3,501200,Bridgeport,0.29759017,0.30696383,624.6568,924.36456,0.34854603,0.74335164,44321.574,0.066299014,0.0,6.437202378914799,6.8291065392836385,0.3174672295082112,0.012016734,0.26847534185016575,0.013699476,,,0.024626059182042494,0.0093952725,0.013724162316663265,0.012916689,,,0.05414792211789134,0.016689835,0.03528473683822729,0.021126037,,
9,3,501300,Bridgeport,0.28217396,0.33366799,321.04733,595.99915,0.49241146,0.61556196,52330.39,0.30673248,0.0,5.771588557743865,6.390239240889836,0.3355955392930178,0.015258226,0.30643299355263365,0.021459801,,,0.02333305743219917,0.012035079,0.026871263571070312,0.020381546,,,0.05979979883253436,0.021893861,0.0632245001841504,0.032069683,,
9,3,501400,Bridgeport,0.27932766,0.2966969,670.54614,831.47028,0.39938673,0.8315032,39588.824,0.0037219552,0.0,6.5080925146718105,6.723195555360405,0.3149848889038478,0.012352322,0.289304915926072,0.014037891,,,0.02060495807398009,0.013538394,0.03129948127620152,0.015067887,,,0.058354786308913054,0.017304178,0.06497616781159254,0.02805995,,
9,3,501500,Bridgeport,0.30238166,0.30735826,767.29919,930.40149,0.2544979,0.80985916,47149.25,-0.4478804,0.06819518,6.642876803533381,6.835616202664909,0.3241380731835073,0.010539401,0.2859017313862834,0.012765446,,,-0.01089187410128794,0.0082132397,0.024959380113926774,0.011209189,,,0.05058777110524926,0.014263987,0.059657485487566234,0.01452755,,
9,3,501700,Bridgeport,0.25757527,0.25958616,194.27998,512.96387,0.6784777,0.44688922,32942.727,-0.02225326,0.024390243,5.269300314533335,6.2402054138406395,0.3470128088531956,0.020399364,0.2673848791395951,0.026670096,,,0.06611686582789952,0.019925868,-0.031139705830116444,0.033770844,,,0.06643871209333267,0.027086787,0.017653174927476104,0.039529696,,
9,3,501800,Bridgeport,0.26165119,0.31856593,432.50015,961.51044,0.54343504,0.5075096,29150.143,0.13240427,0.049519587,6.069582673192683,6.8685054230042075,0.3888119258165278,0.0113287,0.2916883911892631,0.016354267,,,0.05421481223006013,0.012407249,0.011117402688946117,0.015451568,,,0.04973381564505924,0.016119009,0.062450799041227134,0.025509188,,
9,3,502300,Bridgeport,0.41078782,0.38079917,170.56964,834.1167,0.11487482,0.15188396,61976.99,0.23003753,0.110636026,5.139143659080114,6.7263733206272835,0.39988076359611674,0.014595579,0.3300928417926158,0.029575324,0.4663366525470535,0.029353509,0.029121631141184517,0.018349867,0.033339113190436746,0.023735667,0.13309965318933298,0.047764532,0.022592781024922393,0.010853036,0.05161191091217178,0.042933587,0.01069415049081211,0.007835892
9,3,502400,Bridgeport,0.32580635,0.34787169,191.39398,1437.4968,0.28551292,0.1492981,50714.5,-0.03398216,0.061521858,5.254334026068625,7.270658546582071,0.38906129035639453,0.011878456,0.31854462796305616,0.029702805,0.40303784176958257,0.030525591,0.03048769486460392,0.010857094,0.04001628477003916,0.015461192,-0.07042792832626792,0.033893354,0.022315445587849782,0.0084963143,0.047446173253261545,0.026134562,0.01723921763241778,0.0088184308
9,3,502500,Bridgeport,0.3512719,0.27798641,72.240852,296.63101,0.2073094,0.13293217,50360.49,0.0075949905,0.0862069,4.280005703059115,5.692488975823322,0.41268641409610585,0.020414535,0.2594335950971663,0.045236871,0.405636319708561,0.050042298,0.09937104786789006,0.024433805,0.04008693441313603,0.048511978,0.11832552122046423,0.080381855,0.04521426057713583,0.023678483,0.13252884023460126,0.086355299,0.02591589529571233,0.025137013
9,3,502600,Bridgeport,0.34913686,0.33573923,188.04062,839.38538,0.3618705,0.21078686,56413.285,0.064603865,0.1516544,5.236658003321309,6.732669933545045,0.3978951925343464,0.015312196,0.3095453431110383,0.030253122,0.4034344264640428,0.042239513,0.09938689911487901,0.021566117,0.04979556110378802,0.041161191,0.016537229506695034,0.06867031,0.0313820318333721,0.012102799,0.05336854010211751,0.034493525,0.030025345064346197,0.026486879
9,3,502700,Bridgeport,0.29767945,0.28413507,131.28046,839.1275,0.48032734,0.13396947,40503.598,0.36426005,0.115682475,4.877335950736696,6.732362661548385,0.30331972226574855,0.013447007,0.29126349435802606,0.028425246,0.27481547075164897,0.06272909,0.06367414593380559,0.0092801573,0.01932255200953254,0.018919764,0.12166117625260234,0.073859096,0.03151120679914439,0.011616976,0.06128434628989887,0.039321516,-0.043655500061543104,0.041132942
9,3,502800,Bridgeport,0.21565472,0.27857682,115.54166,1148.646,0.59577733,0.13767895,39109.266,-0.075436965,0.112405755,4.749631157568588,7.046339136383272,0.38099938666513317,0.012901236,0.24685398916821827,0.035790484,,,0.07386742549456717,0.01015615,0.042255595580543454,0.041161418,,,0.04279770904757027,0.01754446,0.05795605732211448,0.046487637,,
9,3,502900,Bridgeport,0.31124118,0.34581918,94.99984,826.75299,0.49756098,0.19707283,41490.51,-0.016856737,0.27284768,4.553875207388597,6.717505968426273,0.3708340670424899,0.016197184,0.27599317283228375,0.040871061,0.43539519454636144,0.07887435,0.0882190515848863,0.015713559,-0.12174579059727741,0.027469287,0.16347121095739947,0.10627824,0.03718836628156846,0.016457461,0.04832552400584248,0.040985931,0.03831640521252061,0.042144615
9,3,503000,Bridgeport,0.24726115,0.2537694,143.16727,1041.5662,0.5325265,0.19723502,36731.973,0.3605738,0.07618343,4.9640136669498816,6.9484808208509845,0.33048874967623487,0.01364352,0.2990738162116926,0.034116063,,,0.06351437904138817,0.010728456,0.1762367777120944,0.038202684,,,0.04700316142636039,0.019263005,0.0878468804464915,0.063052498,,
9,3,503100,Bridgeport,0.27443728,0.28867173,385.84592,825.18604,0.39782783,0.41581064,34010.543,-0.32662293,0.12976648,5.95543811879043,6.715608863942998,0.3426049231177754,0.012147482,0.3289640072050802,0.015550908,0.42221097413309006,0.060065988,0.00275355458675855,0.011753543,0.03386738858786092,0.013307811,0.1052636370949553,0.092843048,0.043201478859521525,0.014927309,0.06208600896593405,0.02420081,0.037667239678494,0.03917852
9,3,503300,Bridgeport,0.22471799,0.24053843,486.22162,1013.7081,0.36001658,0.5677824,37773.97,0.62550265,0.14102565,6.18666452819079,6.921370272886172,0.3102863916166781,0.011804831,0.2992950882953835,0.016606258,,,-0.03307003683002475,0.0092691816,0.01282991635314036,0.012597005,,,0.05143203619567062,0.018274607,0.029552615638541967,0.020253224,,
9,3,503500,Bridgeport,0.30142248,0.31893489,360.87061,506.41214,0.40170455,0.75092477,52334.234,0.26944807,0.047675803,5.888519473032072,6.227350843686375,0.29744904217385854,0.017648229,0.32705946396235075,0.020415405,,,0.051852383097509204,0.020115394,0.041930469683166716,0.028387653,,,0.061340439202145866,0.022722589,0.058675653506527856,0.025694426,,
9,3,503700,Bridgeport,0.33689612,0.34396639,623.9267,726.04272,0.32481992,0.90833646,47699.117,-0.06899269,0.036158193,6.43603289352081,6.587608856068822,0.30818389249409,0.013207318,0.3036720506439275,0.013675178,,,0.01307659078379526,0.0091085872,0.024828125486462217,0.010033586,,,0.04941467549757699,0.013156664,0.040527964578584624,0.011872341,,
9,3,503800,Bridgeport,0.27605873,0.27794269,432.36646,589.32227,0.3071253,0.23346636,48323.805,0.43182048,0.033158813,6.0692735156890425,6.378973181728837,0.34146572115899176,0.012725393,0.3308385322902014,0.014278318,,,0.012179332166354306,0.010007885,0.04515425028365805,0.011908468,,,0.047925306181993574,0.019100074,0.04685484993985933,0.024100337,,
9,3,503900,Bridgeport,0.44319713,0.45313355,790.28168,901.12341,0.11604095,0.927734,70049.766,0.14773342,0.06606691,6.672389438871765,6.8036422182620955,0.34092241566889875,0.011236013,0.3899364358377169,0.012170009,,,0.027488332258709853,0.013398016,0.0313864893338806,0.013342445,,,0.04233264287580712,0.010612237,0.03633140409212436,0.010580954,,
9,3,504000,Bridgeport,0.42124963,0.42559025,599.13971,678.28931,0.13261205,0.9449165,72914.71,-0.16387536,0.18434094,6.395494809650744,6.519573907839638,0.2981811052505876,0.01285311,0.3615636851595883,0.013524124,,,-0.0030484450497614488,0.013643227,0.03097329195928052,0.013022109,,,0.04683343295640936,0.014793755,0.0016976457858999434,0.013116587,,
9,3,504100,Bridgeport,0.28911448,0.35076943,95.726624,597.91022,0.31827268,0.206469,45285.46,-0.24887733,0.042414356,4.561496462484532,6.393440608900163,0.3797690476199361,0.017605545,0.2780016018382764,0.037130788,0.4301529703613298,0.093602002,0.08374144235769121,0.020064035,0.02964467242023247,0.014905419,0.16401626679964992,0.14597617,0.04590706164634363,0.021817744,0.07924825336532973,0.062751144,0.043072469480891294,0.057502169
9,3,504200,Bridgeport,0.41544238,0.3493934,255.34734,613.73083,0.37216234,0.30607066,49958.754,0.14522982,0.296643,5.542624735964791,6.419556444405046,0.367442522565059,0.014732584,0.3103375232472832,0.021090886,0.5942909011264206,0.07467784,0.051159351521328965,0.015643688,0.03835049932560805,0.018493768,0.1601321848156959,0.085985295,0.039989896205203226,0.01709123,0.05775816508820347,0.023682123,0.02097540826041361,0.018111931
9,3,504300,Bridgeport,0.29383776,0.33651543,73.981636,743.74017,0.2962963,0.1371351,52176.41,0.24157405,0.11098062,4.303816900244683,6.611691739965774,0.35552415334299386,0.016426878,0.34997261655975015,0.047103599,0.42805727404476795,0.07133048,0.023776730713702954,0.019644327,0.09554031294589839,0.082489304,0.1292440709662881,0.094915919,0.03368418960255961,0.015800836,-0.013646848635944842,0.037039008,0.043445877531323805,0.058360156
9,3,504500,Bridgeport,0.3824625,0.41958869,132.02814,802.12085,0.18921362,0.18184274,64140.33,0.31377825,0.072758034,4.883015081684538,6.687259282300088,0.37584878556921475,0.013576464,0.3287146688741691,0.027013956,0.3390976463930744,0.071348451,0.028387897647350564,0.013125411,0.05657534605984302,0.02153899,0.1561474826512182,0.096143164,0.02492275365311252,0.011434792,0.04655935965660151,0.020372244,0.04274322981738215,0.07717067
9,3,504800,Bridgeport,0.48033902,0.48637873,139.2888,579.91772,0.09182069,0.1872807,66449.73,0.053714365,0.1558664,4.936549475543295,6.362886231408124,0.384516662224706,0.017284837,0.3585319373176198,0.033799652,0.4504726020191092,0.048465747,0.0625445107639922,0.021210518,0.04115070075842739,0.022869293,0.15559321983498509,0.060585182,0.024465858322871313,0.01275386,0.04873504973247188,0.045115795,0.011819709448298531,0.010390013
9,3,504900,Bridgeport,0.35242432,0.39904267,140.01328,1064.9512,0.19277108,0.17480211,51542.598,-0.072011515,0.057685416,4.941737275253507,6.9706842554974395,0.46082775504654533,0.011075659,0.39706905073799376,0.021159533,0.3381586821360012,0.059040926,0.06961343093081196,0.012570458,0.03071594279815561,0.011541888,0.15349574573459096,0.10472669,0.024400331013399213,0.010647085,0.046595457588535935,0.021507788,0.03761900679715782,0.040770121
9,3,510100,Bridgeport,0.58449376,0.45306244,51.673725,177.84351,0.174581,0.25716847,84358.586,0.45933747,0.2032258,3.94494943182367,5.180904006303278,0.4141225289802972,0.029302683,0.2937015071171358,0.042703208,0.4900684615108684,0.05610368,0.19359686795504072,0.039041299,0.050846439561868684,0.043124594,0.19024977984259184,0.083066002,0.03964952959093755,0.021814682,0.04966199984578557,0.017891284,0.03272940904372819,0.051336102
9,3,510200,Bridgeport,0.44669902,0.36639309,92.24144,255.95316,0.12444083,0.27617905,67721.586,-0.27264014,0.1904762,4.5244094872873415,5.5449944589887386,0.3824474978498914,0.0208744,0.2824794454209244,0.033381466,0.4393217721090876,0.039268911,0.07325465097316791,0.018222447,0.04147552449236512,0.029800618,0.06091624187805006,0.039852694,0.02273908944795116,0.01088246,0.1088591171303593,0.027848741,0.013092398876670436,0.013374851
9,3,510300,Bridgeport,0.43857694,0.35986054,374.62128,765.07281,0.22083594,0.3837587,62315.734,0.33905616,0.08042803,5.925915595657595,6.639971005768131,0.38919298348287357,0.014259717,0.28987409953791327,0.0178055,0.4206032147078037,0.038924024,0.0528980784583393,0.018898778,0.030933439801798655,0.019450186,0.01084580485934497,0.055398289,0.03987212526381395,0.015025204,0.06088731585689564,0.031019848,0.012949936398938721,0.0089402068
9,3,510400,Bridgeport,0.37267572,0.35300505,393.82504,947.2442,0.19610956,0.37798196,58289.52,-0.093883015,0.1588869,5.975906749759983,6.853556926892369,0.35325169243428817,0.011505746,0.29465802068272906,0.017041609,0.4021983238954129,0.026944775,0.08791366121097317,0.012355029,0.03545141332048389,0.020304445,0.033206999627631816,0.034384042,0.021988425252525392,0.0060825092,0.013786556801403591,0.0096005304,0.01821553347576223,0.013230214
9,3,510500,Bridgeport,0.49904698,0.40608773,166.0887,360.94238,0.052567236,0.21515326,74487.164,0.08992093,0.35037065,5.112521982998573,5.8887183334051345,0.40723539200947295,0.019804411,0.3936967197839353,0.028897205,0.46938595588382076,0.042932525,0.1515007757226546,0.025663765,0.06853597691169042,0.05200908,0.17634022563679566,0.055899471,-0.019793214624637567,0.0082681319,0.04671376012307897,0.015790785,0.00864418645341706,0.011110337
9,3,510600,Bridgeport,0.41751164,0.36171028,411.27255,821.72504,0.3112245,0.33932495,54095.17,0.0880206,0.1307947,6.019256133403065,6.711405837881624,0.33835502773268417,0.013009074,0.3081745099872262,0.018916054,0.4184559028389212,0.027978105,0.07224666508534588,0.014720202,0.03845743641610991,0.014947251,0.10095805133720893,0.026286172,0.03779451269670905,0.013931655,0.061000153667280274,0.027232055,0.024774790319985168,0.020162433
9,3,510700,Bridgeport,0.52927202,0.42377466,145.79097,490.61984,0.1254313,0.22193106,75699.43,0.3574032,0.159601,4.98217388350018,6.195669571283915,0.4310885836593665,0.01795421,0.37987556487687096,0.026878851,0.46685635026109296,0.032505494,0.12675796851799637,0.021219067,0.03352096005953966,0.01954543,0.14994820170739642,0.044202633,0.031369020990812346,0.015630227,0.05021872077810853,0.028056024,0.027396299658791416,0.030461969
9,3,510800,Bridgeport,0.54071474,0.47732705,67.799232,250.01212,0.12199574,0.1899459,60550.145,-0.023891468,0.112444445,4.216550867448566,5.521509396687129,0.46132244701904973,0.024190588,0.30393673605501076,0.037513621,0.4900117299472594,0.041734274,0.16732389979112575,0.031346444,0.04830130066875835,0.033214502,0.08646570800815347,0.057269149,0.02534845917517589,0.013523272,0.046462719646922244,0.014677919,0.010458623482679837,0.010598535
9,3,510900,Bridgeport,0.63545775,0.50697982,36.784279,200.6424,0.021185227,0.11929348,93987.95,-0.14860061,0.23561744,3.6050705528115476,5.301524219095503,0.4588112254018284,0.029643867,0.3941108192196385,0.06071062,0.48397392073508916,0.039308671,0.17979777630079147,0.03496198,0.11446901180202824,0.088147439,0.17845016238775996,0.050305646,0.006801753230184926,0.0059382929,0.03614752945325586,0.026509697,0.0016966710189326075,0.0061305109
9,3,511000,Bridgeport,0.69947654,0.59688848,18.721016,133.79353,0.03287751,0.13001464,97743.22,0.1179756,0.23379722,2.929646743080966,4.896297790770093,0.4285930769234901,0.035291854,0.3907370273363664,0.071172684,0.6677473610139602,0.043801684,0.14396306210950835,0.044516869,0.12423119183937174,0.091880083,0.26801037471036115,0.055518918,0.04121778195020323,0.029481577,0.18589576981043213,0.1341276,0.022354745214658606,0.03035586
9,3,511100,Bridgeport,0.66723764,0.59816527,18.002125,146.05623,0.13194834,0.114977725,106971.58,0.25395986,0.24271472,2.8904898064837115,4.983991684548426,0.4977199298121319,0.033735547,0.3907911678112382,0.074533373,0.47529366545484053,0.042279735,0.2052817007951506,0.043652508,0.06855067450863352,0.053156413,0.21612129485768067,0.057753548,-0.009961809839704901,0.0058945143,0.06925689287051953,0.066493005,0.003051898341055171,0.0070640529
9,3,511200,Bridgeport,0.48065457,0.34500575,236.7263,512.04553,0.18698494,0.29170385,75364.664,0.34903583,0.109432235,5.466904621458667,6.238413546867095,0.34586689212009436,0.018345522,0.3439951443022353,0.025535788,0.38360998556018167,0.035019726,0.04570994702022535,0.020157842,0.0502306047357764,0.02329324,0.1410551238957752,0.03722148,0.03535691106573542,0.014398132,0.03959350652093211,0.023717422,-0.01245534131572202,0.022667369
9,3,511300,Bridgeport,0.45312309,0.40089259,158.56346,495.7153,0.19107692,0.3245939,70663.945,0.03474417,0.15322171,5.066154891736128,6.206001769993009,0.4395653123643114,0.01845471,0.4196325124192995,0.029584015,0.3846996799149723,0.036326744,0.07422361846711258,0.026071994,0.05184555511603019,0.037104748,0.20537018259327172,0.052754559,0.027841505144540136,0.011556882,0.05231548841283969,0.021690961,0.017144234846487492,0.015401185
9,3,511400,Bridgeport,0.62709862,0.50089383,45.351154,148.33783,0.036144577,0.18133003,96579.65,0.017801736,0.16969697,3.8144356227644005,4.999492307645394,0.47152644633754665,0.034289718,0.36825366217826455,0.057163909,0.4697748337845785,0.050090875,0.1305964995959206,0.049251262,0.11860917184529866,0.090915821,0.21064374028896007,0.075217456,0.042503115869673994,0.027307682,0.04098354496194681,0.035176381,0.03142771365432484,0.044948436
9,3,514200,Bridgeport,0.51433319,0.30096051,109.85437,278.18301,0.1709375,0.17815344,72868.46,-0.10760304,0.25609195,4.69915557955961,5.6282792064526035,0.41299868664248984,0.030927235,0.2726699901476281,0.046691176,0.43753965534803296,0.044017006,0.08653112770440524,0.042693585,0.018365245453672307,0.021854781,0.1456660708162861,0.065130159,0.05282372984762603,0.031055974,0.08963561750075236,0.064716361,0.008751563176637335,0.0097063659
9,3,514300,Bridgeport,0.61440068,0.53594714,33.760117,346.40005,0.056575254,0.103239335,78167.79,0.04588713,0.3193496,3.5192801353615617,5.847594321030071,0.4556602588143582,0.026053121,0.28396826556587546,0.063301727,0.48282042220008903,0.030097799,0.11664113735045359,0.036295846,0.12637529168322834,0.091985971,0.18774087276965018,0.042676989,0.02135665293156621,0.015127268,0.13462091664653658,0.098628357,0.005136471497120751,0.0085309623
9,3,514400,Bridgeport,0.49874869,0.30950576,141.14371,512.74097,0.10755472,0.16967282,71012.82,0.13818136,0.3111255,4.94977859118442,6.239770785875914,0.4084086174803568,0.01871817,0.3367603318489724,0.034107223,0.4916919341628321,0.027649317,0.09272574741681391,0.025443343,0.03867295647210724,0.025134074,0.17755900743876593,0.040786851,-0.025295057517244698,0.010365771,0.04996898747810198,0.028986938,0.0033334778338657035,0.0049848049
9,3,514500,Bridgeport,0.58849925,0.43088207,65.340096,339.05951,0.078873895,0.09578369,78638.97,0.25639382,0.23539402,4.179605875409678,5.826175637696816,0.394510373934958,0.024216486,0.35895613784809155,0.05395136,0.4862685313122777,0.032648284,0.2611399480384553,0.031815194,0.1382330915115589,0.10362365,0.18324869578508177,0.044397246,0.028542509749787823,0.017015377,0.14414022100731544,0.096138142,0.004592285057106923,0.0069446201
9,3,514600,Bridgeport,0.4956089,0.37304711,145.90642,576.29865,0.08191808,0.16821897,66468.93,0.06314211,0.18139803,4.982965457302251,6.356626015909945,0.4291931141435614,0.015987812,0.3769524396399553,0.026806055,0.4140473527194711,0.025389232,0.1729640249445093,0.020181479,-0.023536270536885166,0.01555244,0.1212054681987627,0.033100713,0.023988232910885893,0.011988048,0.04873107450451304,0.033076696,0.013789557293548148,0.011579132
9,3,514700,Bridgeport,0.40817079,0.34693429,148.68794,560.50037,0.10090703,0.18636575,64142.52,-0.4475047,0.28175282,5.001849747285363,6.328829902636885,0.42426563327782907,0.01503807,0.2841849251391172,0.025595022,0.4184867135816438,0.022806296,0.07672397769993373,0.018524503,0.04644208576224294,0.028145101,0.14009445096743423,0.028454794,0.0231576871680014,0.01187613,0.05044534828387907,0.040612519,-0.0034071254818878165,0.0052520726
9,3,514800,Bridgeport,0.5138973,0.34636649,139.83211,461.84488,0.21065375,0.21262553,76320.67,-0.58176404,0.16463712,4.940442488690752,6.135229077126787,0.38880156430689145,0.019362662,0.3122888121457788,0.03090287,0.4336623986960361,0.030128397,0.08620436220019578,0.025086524,-0.03274972346599751,0.037060056,0.07494754356616248,0.040607411,0.032238450797341195,0.014229799,0.05616240492632927,0.028883882,0.023096452985902474,0.021385603
9,3,515101,Bridgeport,0.6447773,0.49241719,25.89506,163.27168,0.048072938,0.08571429,92588.9,0.1896735,0.23821855,3.254052216922794,5.095415561789306,0.4839620695305437,0.038726874,0.3793652047139306,0.073374331,0.4831015263492369,0.047803044,0.14362006961453597,0.047285788,0.10642916836688959,0.086143948,0.20916191959598449,0.059225816,0.025306178030630108,0.016971054,0.04819750657453788,0.051660158,0.00782680357881097,0.010475921
9,3,515102,Bridgeport,0.69088733,0.43765938,176.96175,302.45679,0.105201736,0.16808729,96444.71,0.11344777,0.3607467,5.175933607525578,5.7119384242926605,0.42016578318177433,0.022137074,0.3532439604517774,0.033628546,0.4508539649992351,0.035537377,0.1563541389402914,0.028780017,0.055031351046124374,0.03265205,0.21330092155110822,0.05022496,0.027684887582844035,0.015533522,0.05599329798718236,0.030860741,0.015815350731874872,0.018258132
9,7,541100,Bridgeport,0.45215917,0.34993839,113.09756,305.81815,0.123346135,0.23730128,55393.168,-0.34545293,0.24832214,4.728250809060886,5.722990644251657,0.3946851969797363,0.025432147,0.3592147822552677,0.044841174,0.37724847131236683,0.041391414,0.09754483014350708,0.031388201,0.04269310577867638,0.036140494,0.20578046782468765,0.053639077,0.04310028524329962,0.024043301,0.07861588716588963,0.062380962,0.014589904322822781,0.015466234
